management,worklife,company,rank,culture,compensation,review,security,industry
4.2,4.2,In-N-Out Burger,2,4.5,4.4,Workers are chill and easy to get along with.,4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"this job is one of the toughest and most challenging but definitely one of the more fun jobs you could ask for, training is done in increments and there is always room for advancement",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"Great team environment, everyone always has fun, and everyone gets along just fine to the point that you look at each other like family. It is a fast paced work place, but it is worth it, and the skills you develop here will help you at other work places.",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"one of the best places to work, everyone is like family and managers and higher ups treat you well. they truly value you as an employee. great pay and great people!",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"I learned quite a bit about leadership and hard work, but the hardest part of the job is definitely suffering the disrespect of the customer. My store manager was great, but some of my manager's were unbelievably untalented and it was hard to follow a bad leader without talent and bad manners.",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,I have been with the company for four years and I truly love my job! I have met incredible individuals and I am very blessed to be working for a company who truly appreciate their employees.,4.5,"Restaurants, Travel and Leisure"
4,4.2,H&R Block,6,4.1,3.4,Great place to work very upscale and learning envirorment. the coworkers help out to so it made the job easier . the management team was very helpful too!,3.6,Banks and Financial Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,"a typical day of work for me consist of talking to the people i feel could benefit from the use of our products on line at the grocery store, at my hair appointment, salon etc... its a really organic way of doing business and i love it!!!!!!!!!!!!!!!! i love that i am working for  a company that values me. i have learned how to belllter connect with my peers better time management and business savvy when it comes to purchasing inventory. The most enjoyable part of ny job is the freedom.",3.9,Consumer Goods and Services
3.9,4.1,Southwest Airlines,7,4.4,4.4,Always great to go to plus if you wanted to travel you can. Hours are ok depending on what you are looking for and the employees are good but there's a few people not willing to help out if needed.,4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,"The Luv culture is excellent. work/life balance is excellent as well. I enjoyed every minute of the day at SWA, coworkers, management etc was excellent. would want to become a permanent part of SWA",4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,"	Transfer customer baggage & cargo from Aircraft to Aircraft and / or passenger                terminal and protects its against weather, lost, theft and damages.",4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,Overall good company. Shifts worked depends on seniority.  So less seniority gets you less likely shift and days off. But lots of flexibility because agents can work for each other.,4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,Handled incident support tickets daily.  Code fixes after recreating bug on test system.,4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,"Planning and executing flight procedures. Work with flight crew to safely board the aircraft, problem solve for delays and passenger challenges. gave the utmost customer service.",4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,"Really good place to work with thee type of colleagues you have around, you can complete any type of task in specified time  without any huddle                                                                d",4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,"During my years with Southwest, I never hesitated to miss a day, the flexibility with scheduling was great, a typical day at work was booking reservations with clients to travel, I created a ratpor with customers.  The management was above and beyond happy and made our work days happy.  The hardest part of the job was working with the travel agents who made it difficult when they pushed and did not take not available for an answer.",4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,"hard work , very fast paced during flight time to meet an on time departure,  heavy lifting loading and unloading baggage , freight and mail.  pushback of aircraft to and from gate",4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,Southwest airlines rocks! its a great place to work. I was an intern there and really enjoy the flight benefits. Everyone there is very nice and a pleasure to work with,4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,I only have great things to say about Southwest. Their management,4.1,Transport and Freight
4.1,4.2,Keller Williams Realty,3,4.3,3.7,"Great place to work, with a lot of people and agents willing to help. They offer all sorts of training for agents at any level. You can make whatever you want, depending on how had and smart you work.",3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,There are many training classes and opportunities offered for new and established agents.  Excellent company to work for.  I enjoy going to work every day.,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,Wonderful group of people to work with.  Lots of knowledge of marketplace great learning tools.  Friendly clean environment all the time.  Great location,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,I worked for a Keller Williams realtor. It's like a franchise so my experience with him shouldn't sway anyone from KW. He was pretty rude and pushy. Screamed at me within a month and a half of being unable to grant him a request that was denied by franchise owner. Made snide remarks. Had no real office location for me to work. People in this particular office on a scale of 1-10 for friendliness were about a 4.,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,The changing work environment made it tough to learn and advance knowledge of processes and procedures.  Staff turnover made it difficult to figure things out.,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,This 100% commission position is driven with the ability to close the transaction of a Real Estate purchase. Working with the public allows me to assist the community in ways that can benefit everyone. It is a magical experience to see the transformation of lives through Real Estate. There are many facets regarding this position as well as rewarding. Looking to the future I am pursuing this part time.,3.6,Real Estate
3.8,4,Pfizer Inc.,36,4,4.1,great place to work. had really good benefits. great relationship with the engineering team. work atmosphere was always cordial and polite. nice family working environment.,3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,"Good management, lots of new drugs coming out, encouragement to take on challenging projects. Appreciative of hard working staff. Work life balance was good.",3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,I really enjoyed my job but unfortunately I lost it because my position was filled due to a back injury the work/life balance was great and great colleagues,3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,It is good place to work with a lot of career development opportunities. People are friendly and help each other. There are a lot of fun activities within the company.,3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,I liked it when I first started but the company expanded and changed very rapidly and it was never the same.  It has been over 10 years since I worked here so maybe things have changed.,3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,"I lasted as long as I did only because my direct manager was half-way decent (before he assimilated to the toxic Pfizer culture), and I had a flexible schedule. The pay was low and the benefits receded each year. I was told by a manager that ""Management doesn't care"". Pretty much sums up big Pharma.",3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,Highly political environment.  Pay is good compared to other pharma but the benefits are well below other pharma (e.g. maternity leave is only 6 weeks.),3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,I had a wonderful experience working at Pfizer. My two managers were great people and had excellent knowledge of the Pharmaceutical industry. The other colleagues in the office were also very friendly!,3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,"A typical day at work consisted of setting up my own priorities. There was a great deal of sample analysis involved and data evelaution, so this required forward thinking.",3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,Pfizer is an excellent company that offers many growth opportunities for their employees. The corporate culture is awesome.,3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,Knowledgeable staffing and employee recognition. Company encourages cross training and ways to advance skills.  Compensation is excellent and atmosphere is conducive to learning new skills and technique.,3.6,Health Care
3.7,3.9,Costco Wholesale,5,4,4.3,"labor intensive, good conditions, always under the pressure to make opening, they will train you, pay increases are by the hours you have put in. over all not bad.",3.9,Retail
4.2,4.2,In-N-Out Burger,2,4.5,4.4,In N Out will work around your schedule and they provide you with benefits and gifts. Doesn't matter if it's part time or going into management. In N Out is the place to be.,4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"If you're willing to work hard its the job for you. Free food and they work with school schedules.Great culture and a passion for perfection. Very strict grooming, do not try to break the rules. It just leads to trouble.",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,My overall experience at In-n-Out was good; for my first job I learned a lot of valuable customer service skills. I am now able to work efficiently in any fast-paced environment.,4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"IN-N-OUT Burger is a high-stress environment that doesn't have much going for it. It's extremely hard to advance in the company or get full-time hours, rather they would just prefer that you learn how to cook french fries and then just do that for the rest of the time. A customer's word is law, if you rub someone the wrong way you are finished at IN-N-OUT. This doesn't just apply to regular joes either, two of my former managers have since been fired from this establishment with little cause and no warning. If you are looking to make your career here prepare to spend the rest of your life walking on the razor's edge, because this company doesn't care about you or your family.",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"Very good job to begin with and for school. Scheduling usually works out. People are very nice and kind. The only thing lacking is management. Priorities go from customer>food>employee. Customer on top is great, but the employees are less prioritized than other things to management. Often times there will be controversy between management and associates",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,In N Out Burger is a great company to work for they are very understanding especially when you are sick and need the day off or even for a family emergency. They always give you a break whether you work 3 hours or more. Very nice and professional Business/Managers. Would defiantly recommend anyone to work for them.,4.5,"Restaurants, Travel and Leisure"
4,4.2,H&R Block,6,4.1,3.4,Well intentions from the corporate office but poorly managed and maintained from a district perspective and not hiring professionals that are strong in tax knowledge or professional appearance..,3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"great people, bad management. Stressful job but i enjoyed working there for many years. Company has lost it edge. Pricing has gotten out of hand. It's my opinion that they are pricing there customers right out the door.",3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,Great place to gain experience in taxation since the company provides training and a job placement. Friendly and helpful management made the work environment very pleasant.,3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"It was a family owned operation, very fun work enviorment, never a dull moment, they worked around your schedule, i enjoyed everyday working there, i would work for this company again",3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,I think it a great seasonal job help front desk answer phone print out checks made appot  done alot of differrent things daily had class so you could learn more each tax season,3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"Working for H&R Block is very enjoyable as I personally enjoy doing tax preparation and educating clients to make wise choices in their financial futures.  I work at my own pace, have my specific clients and make my own hours.",3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,Seasonal tax preparer.  Co-workers and managers were very helpful with questions. Training was adequate and very helpful. Enjoyed meeting people face-to-face.,3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"management was awesome, vey understandable, the most fun was always eating together the food that the manager would make and doing the filing and paperwork for taxes was enjoyable for me",3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,good company for seasonal work. fast paced once tax season gets rolling. if you have a client base it is easier to make money. have been doing it for year.,3.6,Banks and Financial Services
3.7,4,Florida Hospital,35,4.1,4,"I enjoyed my time at Florida Hospital, but after 32 years it was time to retire. I live in Daytona and my job was in Altamonte Springs so I had at least 3 hours in the car a day.",3.8,Health Care
4.1,4.4,Mary Kay Inc,4,4.4,3.9,I learned how to sell myself by selling the Mary Kay products. And getting to know people that bought certain products and putting money in the next inventory I had to pay for.,3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,"A company by a woman, made for women. Still relevant to today's working woman. The best and most competitive direct sales compensation plan available in the United States",3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,Mary Kay was a great and safe work environment. Mary Kay was a great loving work place. They took pride in quality and keeping the family safe and taken care off.,3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,Mary Kay Cosmetics is a Top Notch company with the utmost respect for their employees and independent sales force. The products are right on trend and a great value.,3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,"It can work for anyone if you work it.  Direct sales with a great product!  It can be part time to augment a main source of income, but is a great option for unlimited income if your willing to work.",3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,Wonderful products and room for advancement depending on your work ethic! A little effort goes a long way with this company! Wonderful and free training available!,3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,Working for Mary Kay was a great opportunity for growth as a person. It allowed me to step out of my comfort zone to be able to connect with people and strangers. It teaches you that when working you get out what you put in meaning the efforts you show determine your outcome.,3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,Consultants undergo trainings on a regular basis to help them to reach there fullest potential.  Directors and representative encourages each other to to learn new skills.,3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,Mary Kay is a fun job to have if you have the time to invest into it. Your earnings are based on the products sold. You have to be committed into selling inorder to earn a decent income.,3.9,Consumer Goods and Services
3.9,4.1,Southwest Airlines,7,4.4,4.4,"I worked very hard for Southwest Airlines. The pay was horrible and they would juniored you all the time, meaning they could extend you 4 hours no questions asked. After two years there I think I got a .50 cent raise and my hours were like 5:30 in morning to 1pm. My final pay was 8.96 per hour. Job was exciting but not worth it for me.",4.1,Transport and Freight
3.9,4.1,Southwest Airlines,7,4.4,4.4,"I love SWA, even if it is in a stressful work environment at times, I love the people, our leaders and our culture. The deck parties on Mondays are great, the benefits of being able to fly to any of our locations is also wonderful.",4.1,Transport and Freight
4.1,4.2,Keller Williams Realty,3,4.3,3.7,"Great Company culture with a team atmosphere.  The training that is offered to agents is unsurpassed.  The administration, management and support are excellent.  I enjoy working with the clients.  The most difficult part of the job is finding qualified leads without spending a large amount of money.",3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,I love my Market Center and the people I work with. Be very prepared to pay monthly fees to run your Bussiness and not receive any pay for 6months or more.,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,Great technology for realtors to use. Great support in the compliance department. Willingness to share ideas. Weekly meetings. Yearly awards functions.,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,Everyone is very open and willing to share strategies. There are always classes to learn everything you need to know as well as the many different masterminds available.,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,"Working with Agents, Lenders, and Title Companies with all Listing and Closing information  Confirming all contracts, addendum, disclosures and paperwork to execute and submit on a timely legal manner",3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,They are a great family friendly place to work when you're in the office. They have great marketing and training classes for their agents and give back to the community. I would give all categories higher stars but you are an independent agent so they don't apply. You make as much as you work and put into it.,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,"Just like other real estate careers, you are your own boss. Make your own hours, and make as much as you can handle. Being newer into the business its a little harder to get the leads and make the deals since nobody knows who you are. Patience is the key.",3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,"The culture here is great and everyone is willing to help you grow your business. It is commission only, which makes planning your finances difficult, but this office does everything they can to prepare you to be self sufficient.",3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,The culture is the clue behind this company.  I have been a member of the culture committee for the past 3 years and enjoy it very much.,3.6,Real Estate
3.8,4,Pfizer Inc.,36,4,4.1,"Success in sales requires working smart and sometimes putting in long hours however, the company supports work life balance. Pfizer is a good company to work for and do much to provide a supportive workk environment",3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,"Pfizer was a reliable and good environment; however, due to outsourcing, the plant closed and I am currently looking for new employment.  My only wish would have been that they gave us more advanced notice of their closure.",3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,I support a large group of early drug development scientists. Everyone of them are extremely professional and dedicated to their work. It is a pleasure to come to work.,3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,They force people to work 7 days a week. Then discriminate towards people that have to get FMLA just to get days off .What else is there to say if you want to work for a company that cares nothing for your family....work for Pfizer.,3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,"Typical big pharma company, with limited growth opportunities. Sporadic layoffs targeting older workers and who do not fit the average ""do your job and don't speak up"" profile. Management in my department don't care about career development. They have very little contact with staff.",3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,"If you are willing to put up with infighting and a corporate culture that rewards aggressive and competitive behavior, go for it. Lot's of smart individual contributors, but people managers are poorly trained (or not trained at all).",3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,"For all of the companies that I work for , this was the best. The staff, researchers and management was excellent. The facility was excellent and all employees where treated great.",3.6,Health Care
4.2,4.2,In-N-Out Burger,2,4.5,4.4,Its a good place to work at. Every one is friendly and kind. It's a good company to work for. Always room to improve and grow. You learn why quality is so important .,4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"If you like a fast paced work environment, look no further. This place is open until two in the morning and always has a line. The burgers are great and so are the fries.",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,Management was great and opportunities for growth are endless. Only problem was the work and life balance or lack there of because working hours take their toll.,4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"Overall, In-N-Out is a great place to work and has been a great first job. The people you're working with are wonderful to be around, and there's not much to complain about. The pay is great, and the shifts go by fast because of the amount of business we get.",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,love the people you work with. its a fast paste job and you will love it. you can still live your own life as of your job its a good balanced. the pay is great,4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,"A typical day at In-N-Out isn't really typical. You deal with different things every day and its always busy. We have plenty of customers some regulars and most tourist trying to get there hands on a delicious burger. Ive learned a lot from here like keeping your self composed under pressure. Great communication skills working as a team and most important ""The Customer is always right"".",4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,Amazing place to work. the pay is great and there is always a way to make more money for yourself here. Management is always understanding and very flexible with your personal schedule.,4.5,"Restaurants, Travel and Leisure"
4.2,4.2,In-N-Out Burger,2,4.5,4.4,In-N-Out is a perfect college job that provides a good atmosphere and makes you grow as a person. The people that work there are the absolute best and make working a fun time.,4.5,"Restaurants, Travel and Leisure"
4,4.2,H&R Block,6,4.1,3.4,I enjoyed working at H & R Block the only down fall was that it was an seasonal job. The managers were great and all of the employees worked as an team.,3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,Great place to work if you like to stay busy and learn new things. Answering phones and conversing with clients was the best part of my job. Filing paperwork and teaching myself how to be more professional also helped me gain a major amount of customer service skills. Every co-worker was great and my Supervisor was wonderful. It was a very happy experience for me.,3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"company is great for seasonal employment,",3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"I checked in customers, made reminder phone calls, called previous customers to reschedule appointments.",3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,It's a fun place to work. Easy enough to do. In the branch I personally worked at there wasn't room to really advance. Management was very nice and understanding of personal issues and always listened.,3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"Boring, tedious office work. No room for advancement unless willing to get certified to do taxes. Often have to double check tax pros work and make sure that they have signed appropriate papers necessary to process and file returns",3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"I've worked seasonally for H&R Block for 6 tax seasons now, 3 at the front desk, 3 preparing taxes. Overall, I enjoy my time there.  Management is always willing to listen to ideas, and give you the tools to succeed.",3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,HR Block is a great company to work for. There are incentives for the employees as well as bonuses. It is all based on your hard work. You have to build up your clientele each year you work showibg them that you care about them and you are helping them to get the biggest refund but the return is done correctly. Also making sure they get all the deductions that the are entitled to.,3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"I doubt that many of the long time production workers will agree with your conclusion that this company supports work-life balance. We work long hours for 3.5 months to keep the company profitable for the highly paid full time employees and shareholders. There is no paid time off, very limited retirement savings opportunities and health insurance is available only under government mandate. All while compensation shrinks every year, and local management ranges from great to schizophrenic.",3.6,Banks and Financial Services
3.7,4,Florida Hospital,35,4.1,4,i enjoy working there very good managment caring and support and very good team work every day . I have no bad days is just more expirience and more challenges that I love.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,"Good place to work, lots of opportunities for growth. Many specialty fields, and great coworkers. Easy to move up in management, and further your education.",3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,I am new to this hospital so I am still evaluating the environment. so far great staff patient centered. Willing to help others as needed.Great health principles.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,Florida Hospital Kissimmee is one of the happiest work places I have ever encountered. Every person greets you and makes it a point to get to know you. It truly is a family.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,Working at Florida Hospital has it's rewards and drawbacks as any job. The expectations are set extremely high for nurses and the workload can be intense.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,No place for advancement more of a poorly run high school with people who have no clue how to give good patient care. Very unprofessional and lack of proper skills.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,"Over work, short of staff, some team work not all the time. which management was a little better, love meeting people from other culture and most of all love caring for my patients and getting to know who they are and not being my patient or someone that I'm just caring for.",3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,People are like family here and are willing to help you grow. There is not much Drama compared with other places. Staff are geared to really deliver the ministry of Christ.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,"The benefits of the organization is it attracts kind-hearted and supportive staff.  Building great work relationships is easy to do.  The challenge is growing within a department or even within a position.  As administrative staff, I find any movement near impossible.  At times you are stretched thin with no real compensation.  Overtime is frowned upon as well.  If it wasn't for the people I worked with, it would be difficult to come to work on some days.",3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,"Learned quite a bit about working in large engagement support. Positive experience overall. My manager was positive and encouraging.  Overall culture could use some help, inter departments are not very helpful with each other.",3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,I loved this hospital. Unfortunately every has gone. It was such a tight-knit group. It is hectic but I would work here again. There were growth opportunities offered I just chose not  to.,3.8,Health Care
4.1,4.4,Mary Kay Inc,4,4.4,3.9,"I was not properly trained to help run a business inside a house so this job didn't really interest me.  I knew selling products was a must through out the week, however I cannot force someone to want the product so it was difficult at times.",3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,I absolutely LOVE Mary Kay! It has been the best decision made in my whole entire life. Soooo many perks and benefits just for empowering women around you and having makeover parties,3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,* Make customer calls,3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,"Compensation totally based on sales and recruiting in order to build a sales team.  It is important to continue to meet new people, introduce them to the product, sale the product, then recruit them to become a part of your team",3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,i dont know what exactly i am reviewing about this company. i grew up with the company in my family and my mom was really good at it and i believe in it and it products.,3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,"It is great place to work,coworkers are friendly and helpful, As a technical person have learned a lot, have to deal with continues improvement on daily basis.",3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,"Working ar Mary Kay was such a great experience for me.  I learned so many new things and became a much more social person after meeting with different people every day.  I learned how to do inventory, computer data entry, and booking appointments.  I had an amazing boss who taught me so many skills.",3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,A typical day at work is fairly basic and simple.,3.9,Consumer Goods and Services
4.1,4.2,Keller Williams Realty,3,4.3,3.7,"Great work environment and have endless access to helpful resources. You can learn a ton from the people around you, everyone there has a lot of experience in selling real estate in the tri-state area.",3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,"Searched for properties that met the needs of my clients. Previewed and showed properties. Worked up financial numbers, submitted contracts and presented offers. Completed due diligence with all clients and executed closings.",3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,Great corporate structure.,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,I was a realtor at this company. I make money if I sell or buy properties for my clients. I like doing this job but the economy was down after few years doing this job.,3.6,Real Estate
4.1,4.2,Keller Williams Realty,3,4.3,3.7,This is only a weekend job so its not too demanding. Its overall a good environment with great people. It is a simple desk job that doesn't require too much effort.,3.6,Real Estate
3.8,4,Pfizer Inc.,36,4,4.1,I had a very good learning experince while working at  Pfizer and would recommend this company to people who ask. There are a coulpe of people that need to be out of the company and it would be a 5 star company.,3.6,Health Care
3.8,4,Pfizer Inc.,36,4,4.1,"Lab staff overwhelmed with testing and re-testing on a plethora of samples.  Lack of work space, seating within the lab.  A new lab probably has probably alleviated this problem, however, since I left the company.",3.6,Health Care
4,4.2,H&R Block,6,4.1,3.4,H&R Block has been a great place to work as it offers a flexible work schedule and an opportunity to grow and advance through the Tax Professional levels at your own pace.,3.6,Banks and Financial Services
4,4.2,H&R Block,6,4.1,3.4,"H&R Block is very laid back, and the people who work there are wonderful. It's the best work experience I have had, I wish it wasn't seasonal. Very flexible schedule as well.",3.6,Banks and Financial Services
3.8,4,American Express,34,4.1,4,It was great and fun. We all worked very well under stress and under pressure. We got the job done as a team.,3.7,Banks and Financial Services
3.7,4,Florida Hospital,35,4.1,4,"I love Florida Hospital and its Mission. I have been here almost 20 years and want to do some other type of management that is not full time Finance, I hope to never leave here.  Benefits are awesome as well as the Leadership.",3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,I learned that patients come first. I learned that we must always think about how we would want to be treated if we were in their place.  They are in a great discomfort and we have to put them at ease.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,staff truly care about patient care.  great teamwork.  quick paced and sometimes breaks are not possibly but everyone is engaged.  patients love coming there for their care.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,Good place to be employed. Have good benefits. Grate people to work with. Your experience is what you make it. Come in with a good attitude and you'll have a good stable employment for years to come. Nothing is ever perfect but the good far out weight any bad.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,"This hospital is a great place to work at, all the managers and higher us treat you with upmost respect. The organization makes you feel belonged and they show tat they care for you as an employee.",3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,Florida Hospital uses the SDA faith to acquire more funds and does little for its employees. Staff suggestions for what can be improved are ignored and if you don't know someone within the company you are unlikely to get a position.,3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,"loved the job and what I did to support patients while at the hospital, although department is like high school with a lot of drama and constant harassment towards each other.",3.8,Health Care
3.7,4,Florida Hospital,35,4.1,4,"as a normal routine, supply my cart get all info. i need to go to designate floors department, ask patients if it ok to enter the room, introduce my self and explain the procedure to be done, verified pt id. by asking full name and scanning wrist band. once done the blood draw, than leave giving tanks the pt. and if there anything else i could do.send specimens to the lab. via tube system.",3.8,Health Care
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,"A typical day at work is taking calls for a variety of room issues from  air conditioning, leaks, TV, doors and many other repairs. I learned quite a bit about HVAC and the mechanics. My management team is a pleasure to work with and so are my co-workers. The most enjoyable part of my job is making guest happy and comfortable.",3.8,"Restaurants, Travel and Leisure"
4.1,4.4,Mary Kay Inc,4,4.4,3.9,"At my level, I spent much of my time mentoring others, driving direction and supporting the sales force.",3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,"MaryKay is absolutely amazing, You set your own hours, have more time to spend with family, connect with others at your own pace. I wouldn't trade being in MaryKay for anything else in the world. It feels good to be able to make other women feel beautiful.",3.9,Consumer Goods and Services
4.1,4.4,Mary Kay Inc,4,4.4,3.9,Women display a strong dedication and commitment to excellence. The best part about being with this company (consultants) is finding their passion to success and empowering each other,3.9,Consumer Goods and Services
